20210026	이승하	50	52	50	152	D	
20220030	박미웅	53	51	50	154	D	
20240095	오재하	52	51	52	155	D	
20210083	송재하	55	52	50	157	D	
20210100	황혀하	54	54	51	159	D	
20220088	옥영주	54	58	50	162	D	
20230009	이승하	51	55	57	163	D	
20230017	윤균하	50	50	64	164	D	
20220009	원미하	54	58	54	166	D	
20220076	정성규	53	54	65	172	D	
20210093	이동수	53	62	58	173	D	
20210056	정이명	70	56	50	176	D	
20210099	양미배	56	55	65	176	D	
20220047	박재역	56	61	59	176	D	
20200037	이연미	59	65	53	177	D	
20210033	최혀원	60	57	60	177	D	
20200029	최태천	56	54	68	178	D	
20220089	황혀하	57	72	50	179	D	
20230067	손조하	65	63	51	179	D	
20210047	황성비	66	64	50	180	D	
20220085	이혀영	62	54	65	181	D	
20220024	김하준	69	55	58	182	D	
20240062	김벙하	62	61	59	182	D	
20220008	고주준	56	52	76	184	D	
20220053	안준규	60	55	70	185	D	
20220093	김승순	61	61	63	185	D	
20210053	홍주은	84	52	50	186	D	
20220022	이효미	61	74	51	186	D	
20220058	신동하	74	53	59	186	D	
20210058	이태하	52	79	56	187	D	
20210060	우혀미	66	52	69	187	D	
20230030	장준거	60	74	53	187	D	
20230098	김동우	71	57	59	187	D	
20230099	이재완	73	52	62	187	D	
20210041	송성숭	51	51	86	188	D	
20220079	박요리	66	64	58	188	D	
20230046	이상영	52	64	72	188	D	
20230097	유병수	65	71	53	189	D	
20240052	공지완	66	67	56	189	D	
20240063	김창순	67	64	58	189	D	
20200020	전영성	74	64	52	190	D	
20200025	김이준	83	56	52	191	D	
20200082	황순하	57	63	71	191	D	
20210036	신나무	51	62	78	191	D	
20210059	이태기	53	62	76	191	D	
20240021	이정아	74	55	62	191	D	
20240059	심지도	67	55	69	191	D	
20240039	장영운	73	63	56	192	D	
20240067	박이비	59	75	58	192	D	
20200003	이경완	76	63	54	193	D	
20200051	김미재	61	56	76	193	D	
20200071	박원기	85	57	51	193	D	
20200092	오지주	55	74	65	194	D	
20230053	김용균	70	73	51	194	D	
20200004	이재우	64	58	73	195	D	
20220003	송준지	64	54	77	195	D	
20220046	박태석	73	56	66	195	D	
20220077	김지미	59	74	62	195	D	
20230037	민벙미	50	54	91	195	D	
20200053	백요석	85	61	50	196	D	
20220027	김천하	57	67	72	196	D	
20220052	박동범	72	60	64	196	D	
20230018	김붕하	69	71	56	196	D	
20240055	이영석	53	80	63	196	D	
20200090	강재성	50	59	88	197	D	
20210030	이주면	71	73	53	197	D	
20210062	정미하	60	68	69	197	D	
20220084	김태하	52	74	71	197	D	
20230029	박영지	58	70	69	197	D	
20240099	권명하	60	51	86	197	D	
20200033	권상석	65	78	56	199	D	
20220069	권하준	63	58	78	199	D	
20220097	배성지	57	50	92	199	D	
20230024	손승규	57	77	65	199	D	
20230025	박연하	51	95	53	199	D	
20240023	김윤하	50	97	52	199	D	
20240092	편선견	62	74	63	199	D	
20200012	윤희찬	72	78	50	200	D	
20230005	조우주	60	68	72	200	D	
20230050	배수하	73	65	62	200	D	
20240080	이준미	53	64	83	200	D	
20200048	신도기	53	54	94	201	D	
20210011	최미준	50	91	60	201	D	
20210018	김이하	73	50	78	201	D	
20210035	허호균	60	50	91	201	D	
20220086	임정견	64	53	84	201	D	
20240088	박천하	88	52	61	201	D	
20200070	김혀준	59	61	82	202	D	
20210028	정혀하	54	65	83	202	D	
20220060	송상석	79	66	57	202	D	
20230070	김상하	58	70	74	202	D	
20230085	박태수	84	56	62	202	D	
20240060	임미군	90	51	61	202	D	
20200011	백태연	64	54	85	203	D	
20210070	권호도	86	59	58	203	D	
20230001	김영지	50	100	53	203	D	
20230069	양미석	76	66	61	203	D	
20210087	정재주	53	51	100	204	D	
20210095	이미우	58	66	80	204	D	
20230027	안호윤	72	63	69	204	D	
20230088	송지서	95	53	56	204	D	
20240040	윤지운	60	55	89	204	D	
20200021	방성주	97	53	55	205	D	
20210010	지규낭	58	63	84	205	D	
20210043	서상미	50	82	73	205	D	
20220033	김상하	61	79	65	205	D	
20220081	김주하	54	82	69	205	D	
20230042	정상성	76	55	74	205	D	
20230056	김승하	68	81	56	205	D	
20240019	홍지우	60	57	88	205	D	
20240042	김하하	75	64	66	205	D	
20200065	김동하	82	74	50	206	D	
20210077	신혜연	52	57	97	206	D	
20220014	유창하	56	54	96	206	D	
20220020	김승재	89	60	57	206	D	
20220094	조봉찬	78	73	55	206	D	
20230065	우재미	64	72	70	206	D	
20230083	홍승성	90	53	63	206	D	
20200032	이균기	61	85	61	207	D	
20200062	김미미	59	68	80	207	D	
20210017	신미하	62	73	72	207	D	
20220041	윤용비	70	57	80	207	D	
20240006	김지운	52	77	78	207	D	
20240084	조미하	74	60	73	207	D	
20230082	정기하	52	97	59	208	D	
20240048	조재요	82	60	66	208	D	
20240078	구영지	51	63	94	208	D	
20200066	전두구	64	57	88	209	D	
20220051	이준운	100	59	50	209	D	
20220096	김미숙	67	83	59	209	D	
20230021	고미영	60	66	83	209	D	
20230026	박호하	88	63	58	209	D	
20240016	엄경남	52	62	95	209	D	
20240070	방종하	62	97	50	209	D	
20200030	오지완	50	60	100	210	D	
20210025	최미준	65	56	89	210	D	
20220066	김지우	67	77	66	210	D	
20230012	김성하	85	52	73	210	D	
20230074	류재하	58	66	86	210	D	
20240013	김원용	67	61	82	210	D	
20240085	조성하	70	59	81	210	D	
20220078	최성성	89	63	59	211	D	
20230087	이연주	78	75	58	211	D	
20230100	이상하	55	57	99	211	D	
20240001	이수윤	60	80	71	211	D	
20240064	박도이	79	65	67	211	D	
